date,year,month,operating_airline,operating_airline_iata_code,published_airline,published_airline_iata_code,geo_summary,geo_region,landing_aircraft_type,aircraft_body_type,aircraft_manufacturer,aircraft_model,landing_count,total_landed_weight
2018-08-01,2018.0,8.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B712,239.0,26290000.0
2018-08-01,2018.0,8.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B789,31.0,13175000.0
2018-08-01,2018.0,8.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B738,94.0,13556700.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B788,41.0,15580000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B772,1.0,470000.0
2018-08-01,2018.0,8.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B773,62.0,34348000.0
2018-08-01,2018.0,8.0,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Embraer,E170,90.0,6752760.0
2018-08-01,2018.0,8.0,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ2,31.0,1457000.0
2018-08-01,2018.0,8.0,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B744,5.0,3274000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B763,1.0,320000.0
2018-08-01,2018.0,8.0,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B763,23.0,7378000.0
2018-08-01,2018.0,8.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A388,31.0,26775129.0
2018-08-01,2018.0,8.0,French Bee,BF,French Bee,BF,International,Australia / Oceania,Passenger,Wide Body,Airbus,A359,12.0,5476284.0
2018-08-01,2018.0,8.0,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B748,31.0,21328000.0
2018-08-01,2018.0,8.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,18.0,2325600.0
2018-08-01,2018.0,8.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A388,30.0,25860210.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Middle East,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2018-08-01,2018.0,8.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,13.0,2229760.0
2018-08-01,2018.0,8.0,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Passenger,Wide Body,Boeing,B763,18.0,5760000.0
2018-08-01,2018.0,8.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B777,1.0,460000.0
2018-08-01,2018.0,8.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A332,58.0,23271978.0
2018-08-01,2018.0,8.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2018-08-01,2018.0,8.0,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B744,27.0,17982000.0
2018-08-01,2018.0,8.0,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Passenger,Wide Body,Airbus,A332,7.0,2795460.0
2018-08-01,2018.0,8.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Airbus,A359,31.0,14147067.0
2018-08-01,2018.0,8.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Airbus,A359,31.0,14147067.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B753,448.0,100352000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B739,45.0,7068500.0
2018-08-01,2018.0,8.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B763,33.0,10560000.0
2018-08-01,2018.0,8.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B773,3.0,1662000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,54.0,7900200.0
2018-08-01,2018.0,8.0,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,9.0,1240101.0
2018-08-01,2018.0,8.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,30.0,16620000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B788,23.0,8740000.0
2018-08-01,2018.0,8.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B748,1.0,682000.0
2018-08-01,2018.0,8.0,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2018-08-01,2018.0,8.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B772,3.0,1380312.0
2018-08-01,2018.0,8.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B738,55.0,7917200.0
2018-08-01,2018.0,8.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,B773,30.0,16620000.0
2018-08-01,2018.0,8.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Airbus,A333,1.0,412260.0
2018-08-01,2018.0,8.0,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ2,929.0,43663000.0
2018-08-01,2018.0,8.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A388,30.0,25529520.0
2018-08-01,2018.0,8.0,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,52.0,7661957.0
2018-08-01,2018.0,8.0,Iberia,IB,Iberia,IB,Domestic,Europe,Passenger,Wide Body,Airbus,A332,14.0,5555648.0
2018-08-01,2018.0,8.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A332,13.0,5216133.0
2018-08-01,2018.0,8.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B752,334.0,66132000.0
2018-08-01,2018.0,8.0,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,B744,1.0,652000.0
2018-08-01,2018.0,8.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B789,43.0,18275000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B789,21.0,8925000.0
2018-08-01,2018.0,8.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B738,288.0,41669200.0
2018-08-01,2018.0,8.0,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Passenger,Wide Body,Airbus,A332,13.0,5222749.0
2018-08-01,2018.0,8.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A346,31.0,17700907.0
2018-08-01,2018.0,8.0,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Airbus,A332,13.0,5158816.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B739,1566.0,246353800.0
2018-08-01,2018.0,8.0,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B789,13.0,5525000.0
2018-08-01,2018.0,8.0,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B773,27.0,14958000.0
2018-08-01,2018.0,8.0,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B738,76.0,11118800.0
2018-08-01,2018.0,8.0,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Embraer,E175,1.0,74957.0
2018-08-01,2018.0,8.0,XL Airways France,SE,XL Airways France,SE,International,Europe,Passenger,Wide Body,Airbus,A332,13.0,5198497.0
2018-08-01,2018.0,8.0,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Passenger,Wide Body,Airbus,A359,18.0,8214426.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B752,585.0,115830000.0
2018-08-01,2018.0,8.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Airbus,A359,31.0,14010388.0
2018-08-01,2018.0,8.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B748,30.0,20460000.0
2018-08-01,2018.0,8.0,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,74.0,9560800.0
2018-08-01,2018.0,8.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Airbus,A332,4.0,1604964.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,68.0,9669464.0
2018-08-01,2018.0,8.0,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Passenger,Wide Body,Airbus,A343,31.0,13121897.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B789,60.0,25500000.0
2018-08-01,2018.0,8.0,Emirates,EK,Emirates,EK,International,Asia,Passenger,Wide Body,Airbus,A388,31.0,26722217.0
2018-08-01,2018.0,8.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,E170,1.0,74957.0
2018-08-01,2018.0,8.0,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Passenger,Wide Body,Airbus,A332,11.0,4369561.0
2018-08-01,2018.0,8.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Airbus,A320,1268.0,181183419.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,74.0,10522652.0
2018-08-01,2018.0,8.0,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Embraer,E170,1549.0,116108393.0
2018-08-01,2018.0,8.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Airbus,A332,12.0,4761600.0
2018-08-01,2018.0,8.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,130.0,18492354.0
2018-08-01,2018.0,8.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Airbus,A321,1.0,174606.0
2018-08-01,2018.0,8.0,French Bee,BF,French Bee,BF,International,Europe,Passenger,Wide Body,Airbus,A359,15.0,6845355.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,37.0,5413100.0
2018-08-01,2018.0,8.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B738,154.0,22176000.0
2018-08-01,2018.0,8.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,29.0,4123742.0
2018-08-01,2018.0,8.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,B763,3.0,960000.0
2018-08-01,2018.0,8.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B772,5.0,2300520.0
2018-08-01,2018.0,8.0,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B738,19.0,2779700.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B772,265.0,118100000.0
2018-08-01,2018.0,8.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2018-08-01,2018.0,8.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B739,433.0,68110900.0
2018-08-01,2018.0,8.0,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Passenger,Narrow Body,Airbus,A320,26.0,3707069.0
2018-08-01,2018.0,8.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B753,142.0,31808000.0
2018-08-01,2018.0,8.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A321,392.0,67235840.0
2018-08-01,2018.0,8.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,40.0,5912810.0
2018-08-01,2018.0,8.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B789,18.0,7650000.0
2018-08-01,2018.0,8.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Boeing,B763,45.0,14670000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,2.0,275578.0
2018-08-01,2018.0,8.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B763,43.0,13330000.0
2018-08-01,2018.0,8.0,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2018-08-01,2018.0,8.0,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,40.0,19680000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B739,53.0,8336900.0
2018-08-01,2018.0,8.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,9.0,1210338.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B773,15.0,8310000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B773,60.0,33240000.0
2018-08-01,2018.0,8.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,143.0,20420296.0
2018-08-01,2018.0,8.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B788,36.0,13680000.0
2018-08-01,2018.0,8.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A320,2.0,275578.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B789,157.0,66725000.0
2018-08-01,2018.0,8.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B744,31.0,19530000.0
2018-08-01,2018.0,8.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B738,265.0,38769500.0
2018-08-01,2018.0,8.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Boeing,B738,146.0,22308800.0
2018-08-01,2018.0,8.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B773,23.0,12742000.0
2018-08-01,2018.0,8.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,882.0,151263000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B788,32.0,12160000.0
2018-08-01,2018.0,8.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B744,26.0,16896000.0
2018-08-01,2018.0,8.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B772,1.0,470000.0
2018-08-01,2018.0,8.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A321,8.0,1372160.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B773,124.0,68696000.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B764,4.0,1400000.0
2018-08-01,2018.0,8.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B739,155.0,24018500.0
2018-08-01,2018.0,8.0,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Embraer,E175,16.0,1199312.0
2018-08-01,2018.0,8.0,Finnair,AY,Finnair,AY,International,Europe,Passenger,Wide Body,Airbus,A333,13.0,5359432.0
2018-08-01,2018.0,8.0,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B762,24.0,6526000.0
2018-08-01,2018.0,8.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2018-08-01,2018.0,8.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A346,31.0,17700907.0
2018-08-01,2018.0,8.0,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A319,2.0,275578.0
2018-08-01,2018.0,8.0,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B738,58.0,8485400.0
2018-08-01,2018.0,8.0,Compass Airlines,CP,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E170,333.0,25034274.0
2018-08-01,2018.0,8.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B738,184.0,26496000.0
2018-08-01,2018.0,8.0,Jazz Aviation,QK,Air Canada,AC,International,Canada,Passenger,Regional Jet,Bombardier,CRJ9,123.0,9237300.0
2018-08-01,2018.0,8.0,Alaska Airlines,AS,Alaska Airlines,AS,International,US,Passenger,Narrow Body,Airbus,A321,209.0,36492654.0
2018-08-01,2018.0,8.0,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2018-08-01,2018.0,8.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B748,25.0,19075000.0
2018-08-01,2018.0,8.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,1176.0,150528000.0
2018-08-01,2018.0,8.0,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Passenger,Narrow Body,Airbus,A320,20.0,2940970.0
2018-08-01,2018.0,8.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A343,10.0,4188780.0
2018-08-01,2018.0,8.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B744,32.0,20123043.0
2018-08-01,2018.0,8.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Airbus,A319,366.0,50430408.0
2018-07-01,2018.0,7.0,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Embraer,E170,1695.0,127052115.0
2018-07-01,2018.0,7.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B773,91.0,50414000.0
2018-07-01,2018.0,7.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B738,53.0,7606600.0
2018-07-01,2018.0,7.0,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,40.0,19680000.0
2018-07-01,2018.0,7.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B773,8.0,4432000.0
2018-07-01,2018.0,7.0,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2018-07-01,2018.0,7.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B789,24.0,10200000.0
2018-07-01,2018.0,7.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A332,62.0,24876942.0
2018-07-01,2018.0,7.0,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,97.0,13793206.0
2018-07-01,2018.0,7.0,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B789,5.0,2125000.0
2018-07-01,2018.0,7.0,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,52.0,8020414.0
2018-07-01,2018.0,7.0,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B788,40.0,15200000.0
2018-07-01,2018.0,7.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Airbus,A320,100.0,14322317.0
2018-07-01,2018.0,7.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,7.0,941374.0
2018-07-01,2018.0,7.0,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Passenger,Wide Body,Airbus,A333,2.0,815710.0
2018-07-01,2018.0,7.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B763,35.0,10850000.0
2018-07-01,2018.0,7.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B748,31.0,21142000.0
2018-07-01,2018.0,7.0,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,3.0,413367.0
2018-07-01,2018.0,7.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,912.0,156408000.0
2018-07-01,2018.0,7.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B773,23.0,12742000.0
2018-07-01,2018.0,7.0,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Passenger,Wide Body,Boeing,B763,18.0,5760000.0
2018-07-01,2018.0,7.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B738,141.0,20304000.0
2018-07-01,2018.0,7.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Airbus,A359,31.0,14147067.0
2018-07-01,2018.0,7.0,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B789,58.0,24650000.0
2018-07-01,2018.0,7.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B773,1.0,554000.0
2018-07-01,2018.0,7.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,15.0,2572800.0
2018-07-01,2018.0,7.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B789,2.0,850000.0
2018-07-01,2018.0,7.0,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B762,20.0,5440000.0
2018-07-01,2018.0,7.0,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B738,80.0,11704000.0
2018-07-01,2018.0,7.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B772,30.0,14760000.0
