Date,Year,Month,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Landing Aircraft Type,Aircraft Body Type,Aircraft Manufacturer,Aircraft Model,Landing Count,Total Landed Weight
11/1/2005,2005,11,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,30,9600000
11/1/2005,2005,11,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,138,18561000
11/1/2005,2005,11,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,302,39260000
11/1/2005,2005,11,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A320,54,7678800
11/1/2005,2005,11,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,30,3900000
11/1/2005,2005,11,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A320,98,13929300
11/1/2005,2005,11,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD-11,23,11074500
11/1/2005,2005,11,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A320,53,7536600
11/1/2005,2005,11,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A319,19,2555500
11/1/2005,2005,11,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,5,2120000
11/1/2005,2005,11,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A319,35,4704000
11/1/2005,2005,11,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,40,15000000
11/1/2005,2005,11,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,18,2325600
11/1/2005,2005,11,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Wide Body,Boeing,767,3,960300
11/1/2005,2005,11,EVA Airways,BR,EVA Airways,BR,International,Asia,Combi,Wide Body,Boeing,747,51,32079000
11/1/2005,2005,11,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,McDonnell Douglas,MD-11,21,9240000
11/1/2005,2005,11,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A321,177,30355500
